Timestamp,Longitude,Latitude,Speed,Operatorname,Operator,CGI,Cellname,Node,CellID,LAC,NetworkTech,NetworkMode,Level,Qual,SNR,CQI,LTERSSI,ARFCN,DL_bitrate,UL_bitrate,PSC,Altitude,Height,Accuracy,Location,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,TESTDOWNLINK,TESTUPLINK,TESTDOWNLINKMAX,TESTUPLINKMAX,Test_Status,DataConnection_Type,DataConnection_Info,Layer,Filemark,IMEI,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,IMSI,MSISDN,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION_NAME,VERSION_CODE,DEVICE,BAND,BANDWIDTH,INFO,R10,NTech1,NCellName1,NCellid1,NLAC1,NCell1,NARFCN1,NRxLev1,NQual1,NDistance1,NBearing1,NTech2,NCellName2,NCellid2,NLAC2,NCell2,NARFCN2,NRxLev2,NQual2,NDistance2,NBearing2,NTech3,NCellName3,NCellid3,NLAC3,NCell3,NARFCN3,NRxLev3,NQual3,NDistance3,NBearing3,NTech4,NCellName4,NCellid4,NLAC4,NCell4,NARFCN4,NRxLev4,NQual4,NDistance4,NBearing4,NTech5,NCellName5,NCellid5,NLAC5,NCell5,NARFCN5,NRxLev5,NQual5,NDistance5,NBearing5,NTech6,NCellName6,NCellid6,NLAC6,NCell6,NARFCN6,NRxLev6,NQual6,NDistance6,NBearing6,NTech7,NCellName7,NCellid7,NLAC7,NCell7,NARFCN7,NRxLev7,NQual7,NDistance7,NBearing7,NTech8,NCellName8,NCellid8,NLAC8,NCell8,NARFCN8,NRxLev8,NQual8,NDistance8,NBearing8,NTech9,NCellName9,NCellid9,NLAC9,NCell9,NARFCN9,NRxLev9,NQual9,NDistance9,NBearing9,NTech10,NCellName10,NCellid10,NLAC10,NCell10,NARFCN10,NRxLev10,NQual10,NDistance10,NBearing10,NTech11,NCellName11,NCellid11,NLAC11,NCell11,NARFCN11,NRxLev11,NQual11,NDistance11,NBearing11,NTech12,NCellName12,NCellid12,NLAC12,NCell12,NARFCN12,NRxLev12,NQual12,NDistance12,NBearing12,NTech13,NCellName13,NCellid13,NLAC13,NCell13,NARFCN13,NRxLev13,NQual13,NDistance13,NBearing13,NTech14,NCellName14,NCellid14,NLAC14,NCell14,NARFCN14,NRxLev14,NQual14,NDistance14,NBearing14,NTech15,NCellName15,NCellid15,NLAC15,NCell15,NARFCN15,NRxLev15,NQual15,NDistance15,NBearing15,NTech16,NCellName16,NCellid16,NLAC16,NCell16,NARFCN16,NRxLev16,NQual16,NDistance16,NBearing16,NTech17,NCellName17,NCellid17,NLAC17,NCell17,NARFCN17,NRxLev17,NQual17,NDistance17,NBearing17,NTech18,NCellName18,NCellid18,NLAC18,NCell18,NARFCN18,NRxLev18,NQual18,NDistance18,NBearing18,
2025.12.14_12.09.58,5.343596,50.21009,4,Proximus,20604,206040421000121,,404118,121,4210,4G,LTE,-89,-11,1.0,-,-59,1300,0,0,115,333,333,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.74.121.128,4,,,,,57,79,62A96,1072,103454329,19.7,375,OnePlus:ONEPLUS A6013:BP1A.250505.005,L3,,,,4G,,,,114,1300,-104,-20,,,2G,,,,7fffffff mMcc=null mMnc=null mAlphaLong= mAlphaShort= mAdditionalPlmns={,61,-113,,,,2G,,,,7fffffff mMcc=null mMnc=null mAlphaLong= mAlphaShort= mAdditionalPlmns={,62,-113,,,,2G,,,,7fffffff mMcc=null mMnc=null mAlphaLong= mAlphaShort= mAdditionalPlmns={,63,-113,,,,2G,,,,7fffffff mMcc=null mMnc=null mAlphaLong= mAlphaShort= mAdditionalPlmns={,64,-113,,,,2G,,,,7fffffff mMcc=null mMnc=null mAlphaLong= mAlphaShort= mAdditionalPlmns={,65,-113,,,,2G,,,,7fffffff mMcc=null mMnc=null mAlphaLong= mAlphaShort= mAdditionalPlmns={,66,-113,,,,2G,,,,7fffffff mMcc=null mMnc=null mAlphaLong= mAlphaShort= mAdditionalPlmns={,67,-113,,,,2G,,,,7fffffff mMcc=null mMnc=null mAlphaLong= mAlphaShort= mAdditionalPlmns={,68,-113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.12.14_12.10.02,5.343596,50.21009,4,Proximus,20604,206040421000121,,404118,121,4210,4G,LTE,-87,-10,1.0,-,-59,1300,0,0,115,333,333,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.74.121.128,4,PERIODIC,,,,60,79,62A96,1072,103454329,19.7,375,OnePlus:ONEPLUS A6013:BP1A.250505.005,L3,,,,4G,,,,115,6300,-81,-9,,,4G,,,,116,6300,-95,-20,,,4G,,,,114,1300,-101,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.12.14_12.10.05,5.343675,50.210015,3,Proximus,20604,206040421000121,,404118,121,4210,4G,LTE,-90,-9,1.0,-,-59,1300,0,0,115,333,333,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.74.121.128,4,,,,,63,79,62A96,1072,103454329,19.7,375,OnePlus:ONEPLUS A6013:BP1A.250505.005,L3,,,,4G,,,,115,6300,-76,-9,,,4G,,,,116,6300,-89,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.12.14_12.10.08,5.343675,50.210015,3,Proximus,20604,206040421000121,,404118,121,4210,4G,LTE,-91,-9,1.0,-,-59,1300,0,0,115,333,333,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.74.121.128,4,PERIODIC,,,,66,79,62A96,1072,103454329,19.7,375,OnePlus:ONEPLUS A6013:BP1A.250505.005,L3,,,,4G,,,,115,6300,-76,-9,,,4G,,,,116,6300,-91,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.12.14_12.10.12,5.343751,50.209935,3,Proximus,20604,206040421000121,,404118,121,4210,4G,LTE,-86,-9,1.0,-,-59,1300,0,0,115,335,335,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.74.121.128,4,,,,,70,79,62A96,1072,103454329,19.7,375,OnePlus:ONEPLUS A6013:BP1A.250505.005,L3,,,,2G,,,,7fffffff mMcc=null mMnc=null mAlphaLong= mAlphaShort= mAdditionalPlmns={,61,-113,,,,2G,,,,7fffffff mMcc=null mMnc=null mAlphaLong= mAlphaShort= mAdditionalPlmns={,62,-113,,,,2G,,,,7fffffff mMcc=null mMnc=null mAlphaLong= mAlphaShort= mAdditionalPlmns={,63,-113,,,,2G,,,,7fffffff mMcc=null mMnc=null mAlphaLong= mAlphaShort= mAdditionalPlmns={,64,-113,,,,2G,,,,7fffffff mMcc=null mMnc=null mAlphaLong= mAlphaShort= mAdditionalPlmns={,65,-113,,,,2G,,,,7fffffff mMcc=null mMnc=null mAlphaLong= mAlphaShort= mAdditionalPlmns={,66,-113,,,,2G,,,,7fffffff mMcc=null mMnc=null mAlphaLong= mAlphaShort= mAdditionalPlmns={,67,-113,,,,2G,,,,7fffffff mMcc=null mMnc=null mAlphaLong= mAlphaShort= mAdditionalPlmns={,68,-113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.12.14_12.10.15,5.343751,50.209935,3,Proximus,20604,206040421000121,,404118,121,4210,4G,LTE,-90,-10,1.0,-,-59,1300,0,0,115,335,335,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.74.121.128,4,PERIODIC,,,,72,79,62A96,1072,103454329,19.7,375,OnePlus:ONEPLUS A6013:BP1A.250505.005,L3,,,,4G,,,,115,3625,-80,-11,,,4G,,,,114,1300,-111,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.12.14_12.10.19,5.34382,50.209856,3,Proximus,20604,206040421000121,,404118,121,4210,4G,LTE,-89,-9,1.0,-,-59,1300,0,0,115,336,336,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.74.121.128,4,,,,,76,79,62A96,1072,103454329,19.7,375,OnePlus:ONEPLUS A6013:BP1A.250505.005,L3,,,,4G,,,,115,3625,-76,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.12.14_12.10.26,5.343894,50.20977,3,Proximus,20604,206040421000121,,404118,121,4210,4G,LTE,-89,-9,1.0,-,-59,1300,0,0,115,336,336,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.74.121.128,4,,,,,76,79,62A96,1072,103454329,19.7,375,OnePlus:ONEPLUS A6013:BP1A.250505.005,L3,,,,4G,,,,115,3625,-76,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.12.14_12.10.33,5.343975,50.20968,3,Proximus,20604,206040421000121,,404118,121,4210,4G,LTE,-89,-9,1.0,-,-59,1300,0,0,115,337,337,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.74.121.128,4,,,,,76,79,62A96,1072,103454329,19.7,375,OnePlus:ONEPLUS A6013:BP1A.250505.005,L3,,,,4G,,,,115,3625,-76,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.12.14_12.10.39,5.344013,50.209593,3,Proximus,20604,206040421000121,,404118,121,4210,4G,LTE,-89,-9,1.0,-,-59,1300,0,0,115,338,338,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.74.121.128,4,,,,,76,79,62A96,1072,103454329,19.7,375,OnePlus:ONEPLUS A6013:BP1A.250505.005,L3,,,,4G,,,,115,3625,-76,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.12.14_12.10.46,5.344066,50.209503,4,Proximus,20604,206040421000121,,404118,121,4210,4G,LTE,-89,-9,1.0,-,-59,1300,0,0,115,338,338,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.74.121.128,4,,,,,76,79,62A96,1072,103454329,19.7,375,OnePlus:ONEPLUS A6013:BP1A.250505.005,L3,,,,4G,,,,115,3625,-76,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.12.14_12.10.53,5.344102,50.209416,4,Proximus,20604,206040421000121,,404118,121,4210,4G,LTE,-89,-9,1.0,-,-59,1300,0,0,115,339,339,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.74.121.128,4,,,,,76,79,62A96,1072,103454329,19.7,375,OnePlus:ONEPLUS A6013:BP1A.250505.005,L3,,,,4G,,,,115,3625,-76,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.12.14_12.11.01,5.34416,50.209324,3,Proximus,20604,206040421000121,,404118,121,4210,4G,LTE,-89,-9,1.0,-,-59,1300,0,0,115,341,341,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.74.121.128,4,,,,,76,79,62A96,1072,103454329,19.7,375,OnePlus:ONEPLUS A6013:BP1A.250505.005,L3,,,,4G,,,,115,3625,-76,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
